,fname,ACC,MDR,FAR,MAE,RMSE
28,['3442.wav'],0.9411764740943909,0.05882352963089943,1.058823585510254,1.9979345798492432,2.518327236175537
29,['1767.wav'],1.0,0.0,1.0,1.5050396919250488,1.8877732753753662
30,['3789.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,0.6749497652053833,0.8304699659347534
31,['3214.wav'],0.95652174949646,0.043478261679410934,1.04347825050354,1.7041730880737305,2.080374240875244
32,['1207.wav'],1.0,0.0,1.0,2.1455681324005127,2.759781837463379
33,['3045.wav'],0.8863636255264282,0.11363636702299118,0.15909090638160706,3.0305137634277344,3.853250741958618
34,['3275.wav'],0.8292682766914368,0.17073170840740204,0.24390244483947754,2.5356638431549072,3.781656503677368
35,['1798.wav'],1.0,0.0,1.0,0.44851601123809814,0.5214290022850037
36,['3139.wav'],1.0,0.0,1.0,2.539222240447998,3.1426312923431396
37,['744.wav'],0.7297297120094299,0.2702702581882477,0.4054054021835327,2.2940011024475098,3.2128942012786865
38,['534.wav'],0.8536585569381714,0.1463414579629898,0.26829269528388977,3.0723366737365723,3.7172439098358154
39,['3157.wav'],0.9743589758872986,0.025641025975346565,0.10256410390138626,3.467724323272705,4.42371940612793
40,['3248.wav'],1.0,0.0,1.0,2.011497735977173,2.587435007095337
41,['2795.wav'],0.8947368264198303,0.10526315867900848,1.105263113975525,2.7788469791412354,3.940476655960083
42,['719.wav'],0.9268292784690857,0.0731707289814949,0.19512194395065308,2.3548617362976074,3.3983640670776367
43,['2312.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,2.2251296043395996,2.538148880004883
44,['2511.wav'],0.9473684430122375,0.05263157933950424,1.0526316165924072,1.925365686416626,2.377021312713623
45,['2774.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,2.1546356678009033,2.4569456577301025
46,['3268.wav'],0.9210526347160339,0.07894736528396606,0.28947368264198303,3.8043854236602783,4.310168743133545
47,['3961.wav'],0.8292682766914368,0.17073170840740204,0.24390244483947754,3.47223162651062,3.941185474395752
48,['2690.wav'],1.0,0.0,0.10000000149011612,1.6504679918289185,2.054628610610962
49,['485.wav'],1.0,0.0,1.0,1.131144642829895,1.4266033172607422
50,['2216.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,0.6629644632339478,0.7940713763237
51,['736.wav'],0.9189189076423645,0.0810810774564743,0.21621622145175934,4.239642143249512,5.197784900665283
52,['3869.wav'],0.9024389982223511,0.09756097197532654,0.17073170840740204,3.0298569202423096,3.7913546562194824
53,['2141.wav'],1.0,0.0,0.06976744532585144,1.731687068939209,2.7981772422790527
54,['3432.wav'],0.9024389982223511,0.09756097197532654,0.2195121943950653,2.3613953590393066,3.3300557136535645
55,['570.wav'],1.0,0.0,1.0,1.3675475120544434,1.9227207899093628
56,['914.wav'],1.0,0.0,1.0,1.100609540939331,1.298319697380066
57,['363.wav'],0.9333333373069763,0.06666667014360428,1.0666667222976685,1.3714303970336914,1.5508204698562622
58,['2294.wav'],0.8947368264198303,0.10526315867900848,1.105263113975525,0.5269524455070496,0.6461358070373535
59,['3235.wav'],1.0,0.0,1.0,1.2858848571777344,1.5957741737365723
60,['114.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,1.444775104522705,1.797170639038086
61,['3732.wav'],0.9047619104385376,0.095238097012043,0.095238097012043,3.3238794803619385,4.724112510681152
62,['1920.wav'],0.9473684430122375,0.05263157933950424,1.0526316165924072,0.5238805413246155,0.8524401187896729
63,['1836.wav'],0.9459459185600281,0.054054055362939835,0.2432432472705841,0.6967242956161499,0.8528215289115906
64,['1114.wav'],0.875,0.125,0.2750000059604645,2.898679733276367,3.462230920791626
65,['3886.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,2.403956890106201,3.0012972354888916
66,['1018.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,0.9987756013870239,1.5322901010513306
67,['761.wav'],0.8333333134651184,0.1666666716337204,0.3888888955116272,3.441925525665283,4.302065849304199
68,['1825.wav'],0.9230769276618958,0.07692307978868484,0.20512820780277252,3.9276881217956543,4.499931335449219
69,['336.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,0.7239702343940735,0.9938825368881226
70,['2947.wav'],0.9487179517745972,0.05128205195069313,0.1794871836900711,3.0554428100585938,3.9354724884033203
71,['2471.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,2.552999496459961,2.9284677505493164
72,['1204.wav'],0.625,0.375,0.5249999761581421,4.6506452560424805,5.407064914703369
73,['906.wav'],1.0,0.0,0.18918919563293457,1.4758002758026123,2.3246326446533203
74,['2660.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,1.5517499446868896,2.5954298973083496
75,['1554.wav'],0.9714285731315613,0.02857142873108387,0.2857142984867096,1.263479471206665,1.6507200002670288
76,['474.wav'],0.9285714030265808,0.0714285746216774,0.1666666716337204,1.4678890705108643,1.9198427200317383
77,['2676.wav'],0.8095238208770752,0.190476194024086,1.1904761791229248,5.231521129608154,5.837121486663818
78,['1905.wav'],0.976190447807312,0.02380952425301075,0.1190476194024086,1.5609616041183472,1.9717155694961548
79,['3256.wav'],1.0,0.0,1.0,1.4206403493881226,1.649305820465088
80,['1519.wav'],1.0,0.0,0.0476190485060215,1.3793424367904663,1.7362583875656128
81,['3052.wav'],1.0,0.0,1.0,0.5630964040756226,0.5987574458122253
82,['3856.wav'],0.9428571462631226,0.05714285746216774,0.3142857253551483,2.8118577003479004,3.7584409713745117
83,['236.wav'],0.875,0.125,0.2750000059604645,2.412932872772217,3.5257084369659424
84,['758.wav'],0.8421052694320679,0.15789473056793213,1.1578947305679321,2.8603272438049316,3.4734182357788086
85,['1208.wav'],0.949999988079071,0.05000000074505806,0.20000000298023224,1.4281545877456665,1.9622583389282227
86,['3778.wav'],0.976190447807312,0.02380952425301075,0.1190476194024086,2.6055710315704346,3.391268253326416
87,['1674.wav'],0.9268292784690857,0.0731707289814949,0.19512194395065308,3.3875553607940674,4.20651388168335
88,['2470.wav'],0.5121951103210449,0.4878048896789551,0.5609756112098694,4.961583614349365,6.02664041519165
89,['1901.wav'],1.0,0.0,1.0,2.964595079421997,3.626235246658325
90,['143.wav'],0.9512194991111755,0.04878048598766327,0.17073170840740204,1.5373135805130005,2.1517181396484375
91,['1995.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,0.8106146454811096,1.1515827178955078
92,['3348.wav'],1.0,0.0,1.0,1.2781211137771606,1.6464178562164307
93,['2854.wav'],0.9444444179534912,0.0555555559694767,1.0555555820465088,0.571564257144928,0.6850454211235046
94,['480.wav'],1.0,0.0,1.0,1.0222291946411133,1.4445247650146484
95,['2917.wav'],0.9523809552192688,0.0476190485060215,0.1428571492433548,1.6971170902252197,2.123783588409424
96,['3362.wav'],0.9545454382896423,0.04545454680919647,0.09090909361839294,2.648317337036133,3.419564962387085
97,['2864.wav'],0.9230769276618958,0.07692307978868484,0.20512820780277252,1.964314579963684,3.180438280105591
98,['1364.wav'],0.8139534592628479,0.1860465109348297,0.20930232107639313,3.1967244148254395,4.439645767211914
99,['50.wav'],0.9024389982223511,0.09756097197532654,0.2195121943950653,1.7187399864196777,2.1471335887908936
100,['3888.wav'],0.9210526347160339,0.07894736528396606,0.1315789520740509,1.7973954677581787,2.3676939010620117
101,['2304.wav'],1.0,0.0,1.0,1.7369513511657715,2.771674633026123
102,['392.wav'],1.0,0.0,1.0,3.2253193855285645,4.399728298187256
103,['3620.wav'],0.9736841917037964,0.02631578966975212,0.18421052396297455,2.04259991645813,2.5305912494659424
104,['250.wav'],1.0,0.0,1.0,3.264251947402954,4.1569952964782715
105,['683.wav'],0.9750000238418579,0.02500000037252903,0.17499999701976776,1.2203902006149292,1.4225897789001465
106,['1912.wav'],0.976190447807312,0.02380952425301075,0.0714285746216774,2.121586561203003,2.9108333587646484
107,['894.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,1.7594029903411865,2.2239885330200195
108,['1925.wav'],0.8333333134651184,0.1666666716337204,0.2142857164144516,3.4023854732513428,4.310872554779053
109,['136.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,0.4627479016780853,0.4764125347137451
110,['3596.wav'],1.0,0.0,1.0,2.928239583969116,3.505718946456909
111,['3389.wav'],0.9268292784690857,0.0731707289814949,0.19512194395065308,4.152014255523682,5.07663631439209
112,['1196.wav'],0.9487179517745972,0.05128205195069313,0.23076923191547394,2.2522902488708496,2.9128668308258057
113,['1548.wav'],0.925000011920929,0.07500000298023224,0.22499999403953552,1.8998180627822876,2.5698471069335938
114,['1249.wav'],1.0,0.0,1.0,1.7899415493011475,2.1572513580322266
115,['2670.wav'],1.0,0.0,1.0,0.9027255177497864,1.1361310482025146
116,['8.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,0.9694525003433228,1.2923189401626587
117,['3609.wav'],1.0,0.0,0.10526315867900848,2.2063255310058594,2.763946771621704
118,['2351.wav'],0.8421052694320679,0.15789473056793213,0.3684210479259491,2.0353801250457764,2.8502540588378906
119,['3092.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,1.1205908060073853,1.311275839805603
120,['950.wav'],1.0,0.0,1.0,1.3678110837936401,1.780632495880127
121,['147.wav'],1.0,0.0,1.0,0.5207574963569641,0.6452676057815552
122,['3769.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,1.0260288715362549,1.5322351455688477
123,['81.wav'],1.0,0.0,1.0,1.4333641529083252,1.6961456537246704
124,['2712.wav'],1.0,0.0,0.095238097012043,1.2488912343978882,1.922480821609497
125,['3524.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,1.7641198635101318,2.5131640434265137
126,['1724.wav'],0.9069767594337463,0.09302325546741486,0.1627907007932663,2.6894564628601074,3.457625389099121
127,['3538.wav'],0.930232584476471,0.06976744532585144,0.13953489065170288,2.1576974391937256,3.0798234939575195
128,['2616.wav'],0.9090909361839294,0.09090909361839294,0.13636364042758942,2.9983937740325928,3.764005661010742
129,['3857.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,0.8497268557548523,1.0289989709854126
130,['776.wav'],0.782608687877655,0.21739129722118378,1.2173912525177002,3.191687822341919,3.833618402481079
131,['1613.wav'],1.0,0.0,1.0,2.1684279441833496,2.6746742725372314
132,['729.wav'],1.0,0.0,1.0,1.1748008728027344,1.611598253250122
133,['3323.wav'],1.0,0.0,1.0,2.2855031490325928,3.0153250694274902
134,['1924.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,0.5733436346054077,0.762242317199707
135,['1216.wav'],1.0,0.0,1.0,0.6446325778961182,0.8113929033279419
136,['2061.wav'],0.9512194991111755,0.04878048598766327,0.12195122241973877,1.1277525424957275,1.8287501335144043
137,['159.wav'],1.0,0.0,1.0,1.729954481124878,2.179003953933716
138,['2408.wav'],1.0,0.0,1.0,0.6405525803565979,0.7649073600769043
139,['882.wav'],0.7948718070983887,0.20512820780277252,0.3333333432674408,2.2346885204315186,3.403007745742798
140,['1427.wav'],1.0,0.0,0.0476190485060215,2.2568981647491455,2.9500932693481445
141,['1776.wav'],0.7674418687820435,0.23255814611911774,0.302325576543808,2.5819177627563477,3.3626549243927
142,['309.wav'],1.0,0.0,1.0,0.804145336151123,0.9336134195327759
143,['3808.wav'],1.0,0.0,0.18918919563293457,2.584859848022461,3.5043208599090576
144,['757.wav'],0.9512194991111755,0.04878048598766327,0.17073170840740204,1.1262176036834717,1.5614888668060303
145,['2095.wav'],0.8684210777282715,0.1315789520740509,0.34210526943206787,2.3612940311431885,3.2512495517730713
146,['2099.wav'],0.8888888955116272,0.1111111119389534,0.3333333432674408,3.0355894565582275,3.824312210083008
147,['2308.wav'],0.9534883499145508,0.04651162773370743,0.06976744532585144,1.6256563663482666,2.1665847301483154
148,['1533.wav'],0.9090909361839294,0.09090909361839294,1.0909091234207153,1.8559919595718384,2.3778703212738037
149,['342.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,2.0763583183288574,2.3584020137786865
150,['668.wav'],0.9285714030265808,0.0714285746216774,0.1666666716337204,1.0253459215164185,1.3438564538955688
151,['3197.wav'],0.9512194991111755,0.04878048598766327,0.17073170840740204,2.9278855323791504,3.733513593673706
152,['565.wav'],0.8684210777282715,0.1315789520740509,0.28947368264198303,3.2611610889434814,4.33698034286499
153,['2182.wav'],0.949999988079071,0.05000000074505806,0.20000000298023224,3.1733436584472656,3.7569448947906494
154,['3453.wav'],0.9750000238418579,0.02500000037252903,0.125,3.0031626224517822,3.5885872840881348
155,['1162.wav'],0.8837209343910217,0.11627907305955887,0.13953489065170288,3.2421085834503174,4.024190425872803
156,['3229.wav'],0.9473684430122375,0.05263157933950424,0.15789473056793213,1.9479421377182007,2.8233323097229004
157,['3392.wav'],0.95652174949646,0.043478261679410934,1.04347825050354,2.057145595550537,2.5836925506591797
158,['2273.wav'],0.9230769276618958,0.07692307978868484,0.20512820780277252,2.94629168510437,3.8397932052612305
159,['2971.wav'],1.0,0.0,1.0,2.659498453140259,3.3746840953826904
160,['3884.wav'],0.9743589758872986,0.025641025975346565,0.1538461595773697,2.035817861557007,2.6163904666900635
161,['3384.wav'],1.0,0.0,1.0,1.6914434432983398,2.2180886268615723
162,['1198.wav'],0.930232584476471,0.06976744532585144,0.13953489065170288,1.7104483842849731,2.0894384384155273
163,['1542.wav'],0.949999988079071,0.05000000074505806,0.20000000298023224,1.4055347442626953,1.7346917390823364
164,['3120.wav'],1.0,0.0,1.0,0.5324707627296448,0.6635959148406982
165,['2154.wav'],1.0,0.0,1.0,1.9884344339370728,2.6515157222747803
166,['3904.wav'],0.8333333134651184,0.1666666716337204,0.2142857164144516,2.3406429290771484,3.199254035949707
167,['887.wav'],0.5,0.5,0.6000000238418579,3.5899558067321777,4.174567222595215
168,['980.wav'],0.837837815284729,0.1621621549129486,0.4054054021835327,1.6882333755493164,2.9037983417510986
169,['2497.wav'],0.925000011920929,0.07500000298023224,0.22499999403953552,1.7559243440628052,2.388615131378174
170,['849.wav'],0.8888888955116272,0.1111111119389534,1.1111111640930176,3.649503469467163,4.216001987457275
171,['1826.wav'],0.9722222089767456,0.02777777798473835,0.1388888955116272,1.5647339820861816,1.9898905754089355
172,['2264.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,0.9465683102607727,1.462002158164978
173,['3711.wav'],1.0,0.0,0.0731707289814949,2.414994955062866,3.23846697807312
174,['664.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,0.9598094820976257,1.1390153169631958
175,['1895.wav'],0.9750000238418579,0.02500000037252903,0.17499999701976776,1.1554536819458008,1.5861988067626953
176,['2583.wav'],0.800000011920929,0.20000000298023224,0.25,2.6264491081237793,3.4247777462005615
177,['2493.wav'],1.0,0.0,0.0731707289814949,1.0610158443450928,1.5659840106964111
178,['3662.wav'],0.8139534592628479,0.1860465109348297,0.25581395626068115,2.8394060134887695,3.917937994003296
179,['1141.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,2.1707677841186523,2.6283226013183594
180,['3331.wav'],0.574999988079071,0.42500001192092896,0.4749999940395355,2.7539916038513184,3.69655704498291
181,['2444.wav'],0.9130434989929199,0.08695652335882187,1.08695650100708,2.366952419281006,3.05169415473938
182,['2823.wav'],0.9512194991111755,0.04878048598766327,0.17073170840740204,2.456348180770874,3.0229039192199707
183,['3935.wav'],0.9444444179534912,0.0555555559694767,1.0555555820465088,2.298656940460205,2.9389054775238037
184,['3263.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,0.8192406892776489,0.9615638852119446
185,['2373.wav'],1.0,0.0,1.0,1.8163120746612549,2.248128890991211
186,['2490.wav'],0.8571428656578064,0.1428571492433548,1.1428571939468384,0.9470139741897583,1.2952202558517456
187,['2013.wav'],0.9375,0.0625,1.0625,1.2206461429595947,1.570649266242981
188,['774.wav'],1.0,0.0,1.0,2.4439499378204346,2.956044912338257
189,['1484.wav'],0.8999999761581421,0.10000000149011612,1.100000023841858,1.4245007038116455,2.0826287269592285
190,['482.wav'],0.9268292784690857,0.0731707289814949,0.19512194395065308,2.7195885181427,3.874075174331665
191,['1853.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,2.887291431427002,4.043366432189941
192,['2047.wav'],0.9512194991111755,0.04878048598766327,0.17073170840740204,0.7172255516052246,1.0286422967910767
193,['1885.wav'],0.9411764740943909,0.05882352963089943,1.058823585510254,1.2976635694503784,1.6346545219421387
194,['2868.wav'],1.0,0.0,1.0,3.1470565795898438,3.822108030319214
195,['3425.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,1.5303246974945068,2.0829148292541504
196,['64.wav'],1.0,0.0,0.0476190485060215,1.2218587398529053,1.8105809688568115
197,['3999.wav'],0.738095223903656,0.261904776096344,0.3095238208770752,3.7798588275909424,4.698545455932617
198,['1210.wav'],0.9069767594337463,0.09302325546741486,0.1627907007932663,1.8826407194137573,2.63236141204834
199,['3895.wav'],1.0,0.0,1.0,0.4140573740005493,0.49824652075767517
200,['902.wav'],1.0,0.0,1.0,1.2097126245498657,1.4728013277053833
201,['1273.wav'],0.550000011920929,0.44999998807907104,0.6000000238418579,3.825178623199463,4.683095932006836
202,['3493.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,0.9144107103347778,1.3768388032913208
203,['1683.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,0.8514226078987122,1.014778971672058
204,['1424.wav'],0.7804877758026123,0.2195121943950653,0.2926829159259796,4.143670558929443,5.017030239105225
205,['2969.wav'],0.9743589758872986,0.025641025975346565,0.1538461595773697,2.5143234729766846,3.5253183841705322
206,['3515.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,1.5294502973556519,1.8548035621643066
207,['1863.wav'],1.0,0.0,1.0,3.1703226566314697,3.877758502960205
208,['2781.wav'],0.8999999761581421,0.10000000149011612,1.100000023841858,0.495656818151474,0.6008344292640686
209,['2374.wav'],1.0,0.0,1.0,0.9851956963539124,1.2766083478927612
210,['2041.wav'],1.0,0.0,1.0,2.1523377895355225,2.7693071365356445
211,['2415.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,1.80775785446167,2.009105682373047
212,['3918.wav'],1.0,0.0,1.0,1.3339043855667114,1.6501219272613525
213,['157.wav'],0.9512194991111755,0.04878048598766327,0.12195122241973877,1.7705461978912354,2.397193670272827
214,['249.wav'],0.8048780560493469,0.19512194395065308,0.26829269528388977,2.4515864849090576,3.05945086479187
215,['18.wav'],0.9473684430122375,0.05263157933950424,1.0526316165924072,0.5424894094467163,0.7775570154190063
216,['2395.wav'],0.9750000238418579,0.02500000037252903,0.17499999701976776,1.1946362257003784,1.5862046480178833
217,['567.wav'],0.9729729890823364,0.027027027681469917,0.21621622145175934,1.252900242805481,1.7109260559082031
218,['3203.wav'],1.0,0.0,0.0476190485060215,2.6210978031158447,3.498728036880493
219,['16.wav'],0.9545454382896423,0.04545454680919647,0.09090909361839294,1.985471248626709,2.7652478218078613
220,['323.wav'],1.0,0.0,1.0,3.6325016021728516,3.801464557647705
221,['3630.wav'],0.9473684430122375,0.05263157933950424,1.0526316165924072,0.876788318157196,1.3615998029708862
222,['3713.wav'],0.9512194991111755,0.04878048598766327,0.12195122241973877,1.813719630241394,2.2841742038726807
223,['2661.wav'],0.6000000238418579,0.4000000059604645,0.5,3.3654541969299316,4.212153911590576
224,['2413.wav'],0.9777777791023254,0.02222222276031971,0.04444444552063942,2.280083417892456,2.897542715072632
225,['3304.wav'],0.8974359035491943,0.10256410390138626,0.1794871836900711,4.452070236206055,5.217579364776611
226,['766.wav'],0.6470588445663452,0.3529411852359772,0.6470588445663452,4.778967380523682,5.747044086456299
227,['376.wav'],0.8461538553237915,0.1538461595773697,0.3333333432674408,2.4939029216766357,3.2883970737457275
228,['241.wav'],0.8999999761581421,0.10000000149011612,1.100000023841858,2.315235137939453,2.8357996940612793
229,['410.wav'],1.0,0.0,1.0,1.2364089488983154,1.6107909679412842
230,['3821.wav'],0.9285714030265808,0.0714285746216774,0.1190476194024086,2.423912525177002,3.3610002994537354
231,['2021.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,1.2879153490066528,1.916493535041809
232,['207.wav'],0.9230769276618958,0.07692307978868484,0.20512820780277252,3.276078701019287,4.217214584350586
233,['2208.wav'],1.0,0.0,1.0,4.349832534790039,5.116716384887695
234,['1998.wav'],0.8421052694320679,0.15789473056793213,0.3684210479259491,4.08258056640625,4.877692222595215
235,['2927.wav'],0.800000011920929,0.20000000298023224,0.3499999940395355,3.316746473312378,4.348325252532959
236,['3202.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,1.0868796110153198,1.693033218383789
237,['209.wav'],0.9473684430122375,0.05263157933950424,0.21052631735801697,2.9826622009277344,3.991471290588379
238,['2214.wav'],0.9268292784690857,0.0731707289814949,0.1463414579629898,2.0582122802734375,2.7487406730651855
239,['488.wav'],1.0,0.0,1.0,0.5961737036705017,0.8268681168556213
240,['1870.wav'],1.0,0.0,1.0,0.8571395874023438,1.1043639183044434
241,['580.wav'],0.9090909361839294,0.09090909361839294,0.13636364042758942,2.6440320014953613,3.4941320419311523
242,['2592.wav'],0.8500000238418579,0.15000000596046448,0.20000000298023224,2.1566967964172363,2.96724271774292
243,['1360.wav'],0.9047619104385376,0.095238097012043,0.1428571492433548,2.8045670986175537,3.6829166412353516
244,['3771.wav'],0.8888888955116272,0.1111111119389534,0.13333334028720856,3.372066020965576,4.098798751831055
245,['2530.wav'],0.9750000238418579,0.02500000037252903,0.17499999701976776,2.0518789291381836,2.493821620941162
246,['216.wav'],0.9285714030265808,0.0714285746216774,0.1190476194024086,3.179591178894043,4.098694801330566
247,['3555.wav'],1.0,0.0,1.0,1.2927018404006958,1.809106469154358
248,['689.wav'],1.0,0.0,0.12195122241973877,2.5017383098602295,3.3025758266448975
249,['2994.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,1.0210747718811035,1.5981253385543823
250,['3004.wav'],0.9777777791023254,0.02222222276031971,0.04444444552063942,4.129734516143799,4.660371780395508
251,['3603.wav'],0.9743589758872986,0.025641025975346565,0.20512820780277252,2.4984922409057617,3.2387685775756836
252,['994.wav'],1.0,0.0,1.0,1.0697342157363892,1.8744205236434937
253,['3341.wav'],0.9750000238418579,0.02500000037252903,0.125,1.8242988586425781,2.358015775680542
254,['6.wav'],1.0,0.0,1.0,0.7982855439186096,1.0737777948379517
255,['180.wav'],0.8095238208770752,0.190476194024086,0.2857142984867096,2.7384705543518066,3.4589176177978516
256,['219.wav'],0.9545454382896423,0.04545454680919647,0.04545454680919647,1.206635594367981,1.5517574548721313
257,['3199.wav'],1.0,0.0,1.0,0.8389376401901245,0.9780678153038025
258,['3373.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,1.3011988401412964,1.7465540170669556
259,['2198.wav'],1.0,0.0,1.0,0.8970264792442322,1.1456230878829956
260,['3733.wav'],0.9487179517745972,0.05128205195069313,0.23076923191547394,2.8637380599975586,3.7946438789367676
261,['2231.wav'],1.0,0.0,1.0,2.6533737182617188,3.379030704498291
262,['2217.wav'],0.9523809552192688,0.0476190485060215,0.095238097012043,1.9033342599868774,2.5999245643615723
263,['830.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,2.9427571296691895,3.360869884490967
264,['1717.wav'],0.925000011920929,0.07500000298023224,0.22499999403953552,2.9222419261932373,3.8576958179473877
265,['100.wav'],1.0,0.0,1.0,1.5147262811660767,2.2726197242736816
266,['1128.wav'],0.8421052694320679,0.15789473056793213,0.2631579041481018,3.9568629264831543,4.979891300201416
267,['1935.wav'],1.0,0.0,1.0,0.6063257455825806,1.053735375404358
268,['2334.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,1.128416895866394,1.4026596546173096
269,['2940.wav'],0.9444444179534912,0.0555555559694767,1.0555555820465088,2.6481518745422363,3.519944667816162
270,['3666.wav'],0.9189189076423645,0.0810810774564743,0.2702702581882477,2.5519843101501465,3.5371787548065186
271,['916.wav'],0.9047619104385376,0.095238097012043,1.0952380895614624,2.859499216079712,3.9663193225860596
272,['1808.wav'],0.9523809552192688,0.0476190485060215,1.047619104385376,0.7026485204696655,0.8295626640319824
273,['194.wav'],0.8999999761581421,0.10000000149011612,0.20000000298023224,3.1620118618011475,4.153173923492432
274,['2071.wav'],0.8684210777282715,0.1315789520740509,0.34210526943206787,3.6801629066467285,4.532780647277832
275,['1963.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,2.2599332332611084,3.0370543003082275
276,['3337.wav'],0.9090909361839294,0.09090909361839294,1.0909091234207153,1.9813152551651,2.723949670791626
277,['2920.wav'],0.949999988079071,0.05000000074505806,1.0499999523162842,1.0273487567901611,1.4511818885803223
278,['365.wav'],1.0,0.0,1.0,0.9396511316299438,1.2211252450942993
279,['0.wav'],0.9545454382896423,0.04545454680919647,0.09090909361839294,1.9973057508468628,2.494781255722046
280,['2422.wav'],0.9545454382896423,0.04545454680919647,1.045454502105713,1.6570594310760498,1.9718371629714966
